easting,northing,yaw,state_x,state_y,state_yaw
324950.031949,4557207.73135,0.0568871224161,324949.985644,4557207.78421,1.33362902246
324950.031949,4557207.73135,0.0568671736751,324949.989336,4557207.78491,1.33227054042
324950.031949,4557207.73135,0.056822965201,324949.992815,4557207.78556,1.33096725172
324950.031949,4557207.73135,0.056766531153,324949.996092,4557207.78618,1.32971965782
324950.031949,4557207.73135,0.0567166384944,324949.99918,4557207.78675,1.32855044592
324950.031949,4557207.73135,0.0566301606604,324950.002088,4557207.7873,1.32740564534
324950.031949,4557207.73135,0.0565117040874,324950.004828,4557207.78781,1.32629137422
324950.031949,4557207.73135,0.0563899060794,324950.00741,4557207.78829,1.32523139718
324950.031949,4557207.73135,0.0562501442176,324950.009842,4557207.78875,1.32420994581
324950.031949,4557207.73135,0.0560892435147,324950.012134,4557207.78917,1.32321875667
324950.031949,4557207.73135,0.0559271277445,324950.014293,4557207.78958,1.32227962587
324950.031949,4557207.73135,0.0557552581469,324950.016327,4557207.78995,1.32137511197
324950.031949,4557207.73135,0.0555659365217,324950.018244,4557207.79031,1.32049914241
324950.149972,4557207.75074,0.0553423433422,324950.027251,4557207.79233,1.31682501304
324950.149972,4557207.75074,0.0590358315238,324950.035742,4557207.79424,1.31334159666
324950.149972,4557207.75074,0.0588037952914,324950.043744,4557207.79603,1.31000703365
324950.149972,4557207.75074,0.0585622216134,324950.051287,4557207.79771,1.30682736804
324950.149972,4557207.75074,0.0583330690852,324950.058396,4557207.7993,1.30381553194
324950.149972,4557207.75074,0.0581296743181,324950.065096,4557207.80079,1.30098152609
324950.149972,4557207.75074,0.0579376687259,324950.07141,4557207.80219,1.29830359239
324950.149972,4557207.75074,0.057748617578,324950.07736,4557207.80351,1.29576973275
324950.149972,4557207.75074,0.0575926312396,324950.082967,4557207.80475,1.29339784178
324950.149972,4557207.75074,0.0574300868669,324950.08825,4557207.80592,1.29114698913
324950.149972,4557207.75074,0.0572675050435,324950.093228,4557207.80701,1.28901434863
324950.149972,4557207.75074,0.0571222420897,324950.097918,4557207.80805,1.28701326526
324950.149972,4557207.75074,0.0570050297122,324950.102337,4557207.80902,1.28514811268
324950.149972,4557207.75074,0.056895632048,324950.1065,4557207.80993,1.28339439731
324950.149972,4557207.75074,0.0567827639521,324950.110422,4557207.81079,1.28173385461
324950.149972,4557207.75074,0.0566715395259,324950.114117,4557207.8116,1.28016563914
324950.149972,4557207.75074,0.0565734811023,324950.117598,4557207.81236,1.27869921091
324950.149972,4557207.75074,0.0564705748933,324950.120877,4557207.81308,1.27730932992
324950.149972,4557207.75074,0.056352904785,324950.123967,4557207.81375,1.27598254961
324950.149972,4557207.75074,0.0562331915328,324950.126876,4557207.81439,1.27472528392
324950.149972,4557207.75074,0.0561135698268,324950.129618,4557207.81498,1.2735394767
324950.149972,4557207.75074,0.0559757678851,324950.1322,4557207.81554,1.27240053898
324950.149972,4557207.75074,0.0558378827197,324950.134633,4557207.81607,1.27132229117
324950.149972,4557207.75074,0.0556807645378,324950.136925,4557207.81657,1.2702854888
324950.149972,4557207.75074,0.0555286231381,324950.139085,4557207.81704,1.26930695158
324950.284512,4557207.75862,0.0553728739874,324950.149476,4557207.8187,1.26475989111
324950.284512,4557207.75862,0.0659639618758,324950.159273,4557207.82026,1.26040559176
324950.284512,4557207.75862,0.0657562228273,324950.168509,4557207.82172,1.25625067934
324950.284512,4557207.75862,0.0655450216692,324950.177217,4557207.8231,1.25230231255
324950.284512,4557207.75862,0.0653088700208,324950.185425,4557207.82439,1.24853197864
324950.284512,4557207.75862,0.0650708666431,324950.193162,4557207.8256,1.24495346064
324950.284512,4557207.75862,0.0648101931067,324950.200455,4557207.82674,1.24153795922
324950.284512,4557207.75862,0.064543510813,324950.207329,4557207.82781,1.23829491971
324950.284512,4557207.75862,0.0642728421001,324950.213808,4557207.82882,1.23521810272
324950.284512,4557207.75862,0.0639829944661,324950.219914,4557207.82976,1.23228294886
324950.284512,4557207.75862,0.0637094295655,324950.225668,4557207.83065,1.22951770018
324950.284512,4557207.75862,0.0634342584459,324950.23109,4557207.83148,1.22689803114
324950.284512,4557207.75862,0.063146412344,324950.236201,4557207.83226,1.22440657801
324950.284512,4557207.75862,0.0628894422659,324950.241016,4557207.83299,1.22207598795
324950.284512,4557207.75862,0.062630803551,324950.245554,4557207.83368,1.21986674483
324950.284512,4557207.75862,0.0623887513362,324950.249829,4557207.83433,1.2177928832
324950.284512,4557207.75862,0.0621310197605,324950.253858,4557207.83494,1.21581436627
324950.284512,4557207.75862,0.0619110426545,324950.257654,4557207.83551,1.21398029306
324950.284512,4557207.75862,0.0617283165142,324950.26123,4557207.83605,1.21228126952
324950.284512,4557207.75862,0.0615508293111,324950.264599,4557207.83655,1.21068146733
324950.284512,4557207.75862,0.0613548040101,324950.267774,4557207.83703,1.20914992607
324950.284512,4557207.75862,0.0611944650677,324950.270764,4557207.83748,1.20773804271
324950.284512,4557207.75862,0.0610043569778,324950.273581,4557207.8379,1.2063740982
324950.284512,4557207.75862,0.060834705294,324950.276235,4557207.83829,1.20510634978
324950.284512,4557207.75862,0.0606727434878,324950.278735,4557207.83866,1.20391737522
324950.452887,4557207.77681,0.060498693427,324950.291646,4557207.84081,1.19795218253
324950.452887,4557207.77681,0.0744739266916,324950.303819,4557207.84283,1.19229403256
324950.452887,4557207.77681,0.0742860656439,324950.315296,4557207.84472,1.18692613637
324950.452887,4557207.77681,0.0741020911468,324950.326115,4557207.8465,1.18185008794
324950.452887,4557207.77681,0.0738909357619,324950.336314,4557207.84817,1.17702343504
324950.452887,4557207.77681,0.0736965166799,324950.345927,4557207.84973,1.17247950064
324950.452887,4557207.77681,0.0734969543681,324950.354987,4557207.8512,1.16818380232
324950.452887,4557207.77681,0.0732873136561,324950.363526,4557207.85258,1.16411813834
324950.452887,4557207.77681,0.0730481867573,324950.371573,4557207.85387,1.16025231161
324950.452887,4557207.77681,0.0727872385824,324950.379156,4557207.85508,1.15658260322
324950.452887,4557207.77681,0.0725245010961,324950.386301,4557207.85622,1.15311752946
324950.452887,4557207.77681,0.0722590255473,324950.393034,4557207.85729,1.14984465421
324950.452887,4557207.77681,0.0720192911149,324950.399377,4557207.8583,1.14678284547
324950.452887,4557207.77681,0.0717496626993,324950.405354,4557207.85924,1.14386768543
324950.452887,4557207.77681,0.0714484675024,324950.410986,4557207.86012,1.14108485318
324950.452887,4557207.77681,0.0711327414328,324950.416292,4557207.86095,1.13844362367
324950.452887,4557207.77681,0.0708099663087,324950.421291,4557207.86173,1.13594270345
324950.452887,4557207.77681,0.0704901955631,324950.426001,4557207.86246,1.13358138958
324950.452887,4557207.77681,0.0701597305614,324950.430439,4557207.86315,1.13134111838
324950.452887,4557207.77681,0.0698176808089,324950.43462,4557207.8638,1.12921110947
324950.452887,4557207.77681,0.0694878940809,324950.438559,4557207.8644,1.12720709281
324950.452887,4557207.77681,0.0691594056441,324950.44227,4557207.86497,1.12531280486
324950.452887,4557207.77681,0.0688370008658,324950.445767,4557207.86551,1.12352637313
324950.452887,4557207.77681,0.0684972272838,324950.449061,4557207.86601,1.12182074709
324950.452887,4557207.77681,0.0681743314852,324950.452165,4557207.86648,1.12021747526
324950.638047,4557207.79459,0.0678723373399,324950.466666,4557207.86826,1.11320734729
324950.638047,4557207.79459,0.0640538928078,324950.480331,4557207.86994,1.10661604453
324950.638047,4557207.79459,0.0637373261779,324950.493208,4557207.87151,1.10037440707
324950.638047,4557207.79459,0.0634583933433,324950.505341,4557207.87298,1.09453334774
324950.638047,4557207.79459,0.063183471895,324950.516772,4557207.87436,1.08903983234
324950.638047,4557207.79459,0.0629138642853,324950.527542,4557207.87565,1.08387974406
324950.638047,4557207.79459,0.0626413438432,324950.537687,4557207.87686,1.07902462772
324950.638047,4557207.79459,0.0623972235174,324950.547244,4557207.878,1.07448865248
324950.638047,4557207.79459,0.0621599982821,324950.556246,4557207.87906,1.07023390908
324950.638047,4557207.79459,0.0619343411528,324950.564726,4557207.88006,1.06624779574
324950.638047,4557207.79459,0.0616779078682,324950.572712,4557207.881,1.06247559967
324950.638047,4557207.79459,0.0614173300391,324950.580234,4557207.88188,1.05892753181
324950.638047,4557207.79459,0.0611757147492,324950.587319,4557207.8827,1.05561093353
324950.638047,4557207.79459,0.0608927622057,324950.593991,4557207.88347,1.05245548471
324950.638047,4557207.79459,0.0605739152442,324950.600275,4557207.8842,1.04945718755
324950.638047,4557207.79459,0.0602370378499,324950.606194,4557207.88488,1.04661473946
324950.638047,4557207.79459,0.0599009802098,324950.611769,4557207.88552,1.04394072515
324950.638047,4557207.79459,0.0595436547318,324950.61702,4557207.88611,1.04140031217
324950.638047,4557207.79459,0.0591708163404,324950.621966,4557207.88668,1.03899025563
324950.638047,4557207.79459,0.0587715086244,324950.626624,4557207.8872,1.03669006243
324950.638047,4557207.79459,0.0583694378788,324950.631012,4557207.88769,1.03451494189
324950.638047,4557207.79459,0.0579565563637,324950.635146,4557207.88816,1.03244726928
324950.638047,4557207.79459,0.057550282817,324950.63904,4557207.88859,1.03049686317
324950.638047,4557207.79459,0.0571575789084,324950.642708,4557207.889,1.02866483878
324950.638047,4557207.79459,0.0567642757884,324950.646163,4557207.88938,1.02692991807
324950.848383,4557207.81176,0.0563706272898,324950.662778,4557207.89121,1.01926658235
324950.848383,4557207.81176,0.0578370053979,324950.678437,4557207.89292,1.01202659766
324950.848383,4557207.81176,0.0574279521768,324950.693194,4557207.89452,1.00519854816
324950.848383,4557207.81176,0.0570261477474,324950.7071,4557207.89602,0.998774916908
324950.848383,4557207.81176,0.0566727545931,324950.720202,4557207.89742,0.992776600733
324950.848383,4557207.81176,0.0563095493547,324950.732547,4557207.89873,0.987124672967
324950.848383,4557207.81176,0.055951441573,324950.744176,4557207.89996,0.981813999343
324950.848383,4557207.81176,0.055630272668,324950.755131,4557207.9011,0.976859591275
324950.848383,4557207.81176,0.0552906905007,324950.76545,4557207.90217,0.972188558757
324950.848383,4557207.81176,0.0549736370117,324950.77517,4557207.90318,0.967822700343
324950.848383,4557207.81176,0.0546581439687,324950.784325,4557207.90412,0.963722292892
324950.848383,4557207.81176,0.0543255734052,324950.792948,4557207.905,0.959855718229
324950.848383,4557207.81176,0.0539927698151,324950.801068,4557207.90582,0.956226874081
324950.848383,4557207.81176,0.0536753459803,324950.808716,4557207.90659,0.952831060356
324950.848383,4557207.81176,0.0533504195213,324950.815919,4557207.90732,0.949632520594
324950.848383,4557207.81176,0.0530081159363,324950.822702,4557207.90799,0.946610037777
324950.848383,4557207.81176,0.05266829242,324950.829091,4557207.90863,0.943772648785
324950.848383,4557207.81176,0.0523195140246,324950.835107,4557207.90922,0.941095458183
324950.848383,4557207.81176,0.0519778387791,324950.840774,4557207.90978,0.938582035582
324950.848383,4557207.81176,0.0516153534264,324950.84611,4557207.9103,0.936197273607
324950.848383,4557207.81176,0.0512557809062,324950.851136,4557207.91079,0.933952964317
324950.848383,4557207.81176,0.0508977854766,324950.855869,4557207.91125,0.931841237093
324950.848383,4557207.81176,0.0505224753388,324950.860327,4557207.91168,0.929832546576
324950.848383,4557207.81176,0.0501401203077,324950.864527,4557207.91208,0.927929351641
324950.848383,4557207.81176,0.0497484317292,324950.868479,4557207.91246,0.926121306448
324951.075237,4557207.81743,0.0493502600179,324950.886462,4557207.91315,0.918085415023
324951.075237,4557207.81743,0.0518175955441,324950.903401,4557207.91378,0.910510442925
324951.075237,4557207.81743,0.051411555024,324950.919355,4557207.91437,0.903420181581
324951.075237,4557207.81743,0.0509954069753,324950.934382,4557207.91492,0.896757344227
324951.075237,4557207.81743,0.0505410716934,324950.948534,4557207.91543,0.89046933839
324951.075237,4557207.81743,0.0500857751767,324950.961862,4557207.9159,0.884571721999
324951.075237,4557207.81743,0.0496472274466,324950.974412,4557207.91633,0.879053706335
324951.075237,4557207.81743,0.0492041731485,324950.986231,4557207.91673,0.873872996165
324951.075237,4557207.81743,0.048750903131,324950.99736,4557207.91711,0.869003003811
324951.075237,4557207.81743,0.0482945621558,324951.007839,4557207.91745,0.864433659651
324951.075237,4557207.81743,0.0478215597791,324951.017707,4557207.91777,0.860131815249
324951.075237,4557207.81743,0.0473705451261,324951.026999,4557207.91807,0.856112580583
324951.075237,4557207.81743,0.0469435363736,324951.035748,4557207.91835,0.852360465931
324951.075237,4557207.81743,0.0465259485535,324951.043986,4557207.9186,0.84884854174
324951.075237,4557207.81743,0.0461093719024,324951.051742,4557207.91884,0.845554505601
324951.075237,4557207.81743,0.0457067810082,324951.059045,4557207.91906,0.842475357276
324951.075237,4557207.81743,0.0453156999633,324951.065923,4557207.91926,0.839593375905
324951.075237,4557207.81743,0.0449299077899,324951.072397,4557207.91945,0.836890246171
324951.075237,4557207.81743,0.0445813707434,324951.078495,4557207.91963,0.834387254037
324951.075237,4557207.81743,0.0442162471967,324951.084235,4557207.91979,0.83202092791
324951.075237,4557207.81743,0.0438412325034,324951.089641,4557207.91994,0.829786517142
324951.075237,4557207.81743,0.0434522278919,324951.094732,4557207.92008,0.827666984847
324951.075237,4557207.81743,0.0430798513925,324951.099525,4557207.92021,0.825682340178
324951.075237,4557207.81743,0.0426876717936,324951.10404,4557207.92033,0.823792851952
324951.075237,4557207.81743,0.0422785228652,324951.108296,4557207.92045,0.821992817711
324951.319408,4557207.84491,0.0418498371535,324951.127566,4557207.92211,0.814698566099
324951.319408,4557207.84491,0.0498281185024,324951.145714,4557207.92366,0.807871796338
324951.319408,4557207.84491,0.049381889217,324951.162804,4557207.92512,0.801442974496
324951.319408,4557207.84491,0.0489537611046,324951.178898,4557207.92648,0.795437772256
324951.319408,4557207.84491,0.048476493509,324951.194052,4557207.92775,0.789765122934
324951.319408,4557207.84491,0.0480021470681,324951.208322,4557207.92895,0.784451721081
324951.319408,4557207.84491,0.047517127177,324951.221759,4557207.93007,0.77946041803
324951.319408,4557207.84491,0.0470287575285,324951.234411,4557207.93111,0.774779997265
324951.319408,4557207.84491,0.0465558633427,324951.246324,4557207.9321,0.770406636849
324951.319408,4557207.84491,0.0460737105109,324951.25754,4557207.93302,0.766296357455
324951.319408,4557207.84491,0.0455729530022,324951.268101,4557207.93388,0.76242196201
324951.319408,4557207.84491,0.0450926685444,324951.278045,4557207.93469,0.758806082863
324951.319408,4557207.84491,0.0445975577694,324951.287408,4557207.93544,0.755396665594
324951.319408,4557207.84491,0.0441232446181,324951.296223,4557207.93615,0.752216562974
324951.319408,4557207.84491,0.0436459270881,324951.304525,4557207.93682,0.749224671669
324951.319408,4557207.84491,0.0431988822096,324951.31234,4557207.93744,0.746441742156
324951.319408,4557207.84491,0.0427576005782,324951.319701,4557207.93803,0.74383177601
324951.319408,4557207.84491,0.0422911187849,324951.32663,4557207.93857,0.741353820123
324951.319408,4557207.84491,0.0418334711964,324951.333156,4557207.93909,0.739029680955
324951.319408,4557207.84491,0.0413421013305,324951.339302,4557207.93957,0.736806474487
324951.319408,4557207.84491,0.040865453752,324951.345089,4557207.94002,0.734720631507
324951.319408,4557207.84491,0.0403691279098,324951.350539,4557207.94044,0.732731853445
324951.319408,4557207.84491,0.0398983767364,324951.355672,4557207.94083,0.730876574104
324951.319408,4557207.84491,0.0394052466875,324951.360506,4557207.9412,0.729099545772
324951.319408,4557207.84491,0.0389116880361,324951.365059,4557207.94155,0.727414240803
324951.571439,4557207.84998,0.0384647305426,324951.385155,4557207.94206,0.720465463543
324951.571439,4557207.84998,0.0388013707492,324951.40408,4557207.94253,0.713940619415
324951.571439,4557207.84998,0.0383432196567,324951.421904,4557207.94296,0.707820832893
324951.571439,4557207.84998,0.0378821266035,324951.438687,4557207.94336,0.702082365685
324951.571439,4557207.84998,0.0374415731801,324951.454492,4557207.94374,0.696721736221
324951.571439,4557207.84998,0.0369995466958,324951.469373,4557207.94408,0.691699302567
324951.571439,4557207.84998,0.036576004214,324951.483385,4557207.9444,0.687011850388
324951.571439,4557207.84998,0.0361569183657,324951.496578,4557207.94469,0.682625574117
324951.571439,4557207.84998,0.0357468290086,324951.509,4557207.94497,0.678529484318
324951.571439,4557207.84998,0.0353166785582,324951.520694,4557207.94522,0.674668883617
324951.571439,4557207.84998,0.0348697938855,324951.531706,4557207.94545,0.671034021226
324951.571439,4557207.84998,0.0344428954046,324951.542074,4557207.94567,0.66764404895
324951.571439,4557207.84998,0.0339724792069,324951.551836,4557207.94587,0.664421703487
324951.571439,4557207.84998,0.0334899955606,324951.561028,4557207.94606,0.661379970662
324951.571439,4557207.84998,0.0329939173092,324951.569682,4557207.94623,0.658507126598
324951.571439,4557207.84998,0.0324881185197,324951.577832,4557207.94639,0.655796242407
324951.571439,4557207.84998,0.0319743676977,324951.585506,4557207.94654,0.653234345328
324951.571439,4557207.84998,0.0314724533784,324951.592733,4557207.94668,0.650831470133
324951.571439,4557207.84998,0.0309611222879,324951.599538,4557207.9468,0.648554290984
324951.571439,4557207.84998,0.0304243725732,324951.605946,4557207.94691,0.646379833766
324951.571439,4557207.84998,0.029869061874,324951.611981,4557207.94702,0.644304315405
324951.571439,4557207.84998,0.0293174400691,324951.617665,4557207.94711,0.642343768991
324951.571439,4557207.84998,0.0288042530882,324951.623019,4557207.9472,0.640521806447
324951.571439,4557207.84998,0.0282894349212,324951.628062,4557207.94728,0.63879436488
324951.571439,4557207.84998,0.0277550820514,324951.63281,4557207.94735,0.637138163423
324951.848646,4557207.85444,0.0271932299628,324951.654429,4557207.94736,0.630460005805
324951.848646,4557207.85444,0.0245528513836,324951.674785,4557207.94737,0.624227311646
324951.848646,4557207.85444,0.0240397601101,324951.693953,4557207.94737,0.618407921737
324951.848646,4557207.85444,0.0235748616493,324951.712002,4557207.94736,0.613006761281
324951.848646,4557207.85444,0.023123345573,324951.728996,4557207.94735,0.607964124685
324951.848646,4557207.85444,0.0226851016097,324951.744996,4557207.94734,0.603256911714
324951.848646,4557207.85444,0.0222425653797,324951.76006,4557207.94732,0.598843917639
324951.848646,4557207.85444,0.0218016041599,324951.774242,4557207.9473,0.594716326987
324951.848646,4557207.85444,0.0213765740529,324951.787595,4557207.94728,0.590866347392
324951.848646,4557207.85444,0.0209542299935,324951.800166,4557207.94726,0.587264508863
324951.848646,4557207.85444,0.0205175360732,324951.812002,4557207.94724,0.583874255604
324951.848646,4557207.85444,0.0200670145211,324951.823146,4557207.94721,0.580681761838
324951.848646,4557207.85444,0.0196137361812,324951.833638,4557207.94719,0.577685088885
324951.848646,4557207.85444,0.019148321733,324951.843517,4557207.94716,0.574860278365
324951.848646,4557207.85444,0.0186862258331,324951.852818,4557207.94713,0.572208323667
324951.848646,4557207.85444,0.0182128073375,324951.861576,4557207.94711,0.569706593858
324951.848646,4557207.85444,0.0177328661778,324951.869822,4557207.94708,0.567344257327
324951.848646,4557207.85444,0.0172308759167,324951.877587,4557207.94705,0.565095141588
324951.848646,4557207.85444,0.0166922286997,324951.884899,4557207.94702,0.56293532891
324951.848646,4557207.85444,0.016130890518,324951.891785,4557207.94699,0.560873149524
324951.848646,4557207.85444,0.0156090576263,324951.89827,4557207.94695,0.558959892672
324951.848646,4557207.85444,0.0150635829381,324951.904378,4557207.94692,0.557124546804
324951.848646,4557207.85444,0.0145099804071,324951.910131,4557207.94688,0.555374885481
324951.848646,4557207.85444,0.0139458781554,324951.915548,4557207.94685,0.553703861823
324951.848646,4557207.85444,0.0133805982872,324951.92065,4557207.94681,0.55211123591
324952.142638,4557207.8585,0.0128261666392,324951.943589,4557207.9467,0.54613463989
324952.142638,4557207.8585,0.012389420704,324951.96519,4557207.94659,0.540537255995
324952.142638,4557207.8585,0.0118556961738,324951.98553,4557207.94648,0.535306069322
324952.142638,4557207.8585,0.0113256386916,324952.004683,4557207.94637,0.530406797333
324952.142638,4557207.8585,0.0108009116928,324952.022717,4557207.94627,0.525820171623
324952.142638,4557207.8585,0.0102616746272,324952.039698,4557207.94616,0.52150699491
324952.142638,4557207.8585,0.00972661435532,324952.055686,4557207.94606,0.517467276039
324952.142638,4557207.8585,0.00920164080604,324952.07074,4557207.94596,0.513687070143
324952.142638,4557207.8585,0.00866503569263,324952.084915,4557207.94587,0.510129268352
324952.142638,4557207.8585,0.00817364294021,324952.098261,4557207.94577,0.506831806691
324952.142638,4557207.8585,0.0076504696254,324952.110828,4557207.94568,0.503709846086
324952.142638,4557207.8585,0.00714917688372,324952.12266,4557207.94559,0.50079593483
324952.142638,4557207.8585,0.00666467714122,324952.133802,4557207.9455,0.498073547927
324952.142638,4557207.8585,0.006171339553,324952.144292,4557207.94542,0.495503038994
324952.142638,4557207.8585,0.00570915210701,324952.15417,4557207.94534,0.493117881332
324952.142638,4557207.8585,0.00524311035951,324952.163472,4557207.94526,0.490869960833
324952.142638,4557207.8585,0.00477650789177,324952.17223,4557207.94518,0.488753841571
324952.142638,4557207.8585,0.00430304050215,324952.180478,4557207.94511,0.486746530911
324952.142638,4557207.8585,0.00384792525728,324952.188244,4557207.94503,0.48487008841
324952.142638,4557207.8585,0.00334227549043,324952.195558,4557207.94496,0.483049664339
324952.142638,4557207.8585,0.00284174450645,324952.202445,4557207.94489,0.481330409079
324952.142638,4557207.8585,0.00237651627144,324952.208932,4557207.94482,0.479734171619
324952.142638,4557207.8585,0.00189686314403,324952.21504,4557207.94475,0.478210049014
324952.142638,4557207.8585,0.00140831716517,324952.220795,4557207.94469,0.476752803706
324952.142638,4557207.8585,0.000893872074757,324952.226202,4557207.94462,0.475346524868
324952.453414,4557207.86216,0.000363722656286,324952.250348,4557207.94443,0.470106909359
324952.453414,4557207.86216,0.00163753653251,324952.273086,4557207.94425,0.465175776009
324952.453414,4557207.86216,0.00108548671024,324952.294497,4557207.94407,0.460549854998
324952.453414,4557207.86216,0.000531799622573,324952.314659,4557207.9439,0.456209783095
324952.453414,4557207.86216,-3.05835682776e-05,324952.333644,4557207.94373,0.452128485943
324952.453414,4557207.86216,-0.000579080647256,324952.35152,4557207.94357,0.448313050713
324952.453414,4557207.86216,-0.00115752502267,324952.368354,4557207.94342,0.444699245519
324952.453414,4557207.86216,-0.00173480745103,324952.384204,4557207.94327,0.441308103568
324952.453414,4557207.86216,-0.00229840736913,324952.399129,4557207.94313,0.438135407176
324952.453414,4557207.86216,-0.00284615120581,324952.413184,4557207.94299,0.435168599179
324952.453414,4557207.86216,-0.00338214592478,324952.426417,4557207.94286,0.432386168799
324952.453414,4557207.86216,-0.00389245882428,324952.438878,4557207.94273,0.429794435275
324952.453414,4557207.86216,-0.00437119141862,324952.450612,4557207.94261,0.427385782712
324952.453414,4557207.86216,-0.00483565035377,324952.461661,4557207.94249,0.42513439376
324952.453414,4557207.86216,-0.00530340235003,324952.472066,4557207.94237,0.423008693603
324952.453414,4557207.86216,-0.00575101002935,324952.481864,4557207.94226,0.421024762701
324952.453414,4557207.86216,-0.00619435925167,324952.491089,4557207.94216,0.419158325493
324952.453414,4557207.86216,-0.00662396094516,324952.499777,4557207.94206,0.41741076823
324952.453414,4557207.86216,-0.00706160153605,324952.507959,4557207.94196,0.415753000815
324952.453414,4557207.86216,-0.00751750922739,324952.515664,4557207.94187,0.414168925721
324952.453414,4557207.86216,-0.00801882641605,324952.522919,4557207.94177,0.412620592201
324952.453414,4557207.86216,-0.00850490116867,324952.529753,4557207.94168,0.41116660807
324952.453414,4557207.86216,-0.00901273425948,324952.536189,4557207.9416,0.409761480751
324952.453414,4557207.86216,-0.00955766799308,324952.542251,4557207.94151,0.408392196858
324952.453414,4557207.86216,-0.0100971568106,324952.54796,4557207.94142,0.407082649829
324952.772582,4557207.86562,-0.0106800645166,324952.572692,4557207.94117,0.402560614198
324952.772582,4557207.86562,-0.00859815549931,324952.595982,4557207.94093,0.398314860571
324952.772582,4557207.86562,-0.00918497524328,324952.617912,4557207.94069,0.39432872915
324952.772582,4557207.86562,-0.00978234724292,324952.638563,4557207.94047,0.390573770862
324952.772582,4557207.86562,-0.0103846637756,324952.65801,4557207.94026,0.387039604073
324952.772582,4557207.86562,-0.0109765617309,324952.676323,4557207.94005,0.383727208451
324952.772582,4557207.86562,-0.011559263458,324952.693566,4557207.93986,0.380624921463
324952.772582,4557207.86562,-0.0121247066529,324952.709805,4557207.93967,0.37772007223
324952.772582,4557207.86562,-0.0126883178842,324952.725094,4557207.93949,0.374990734529
324952.772582,4557207.86562,-0.0132392146019,324952.739492,4557207.93932,0.372430595993
324952.772582,4557207.86562,-0.0137461181871,324952.753051,4557207.93915,0.370062696322
324952.772582,4557207.86562,-0.0142290231538,324952.765818,4557207.939,0.367855699761
324952.772582,4557207.86562,-0.0147175925394,324952.777841,4557207.93885,0.365774884019
324952.772582,4557207.86562,-0.0151810116974,324952.789162,4557207.9387,0.363833335171
324952.772582,4557207.86562,-0.0156244862755,324952.799824,4557207.93856,0.36202304523
324952.772582,4557207.86562,-0.0160562450255,324952.809865,4557207.93843,0.360324923283
324952.772582,4557207.86562,-0.0165156579986,324952.819318,4557207.9383,0.358695861204
324952.772582,4557207.86562,-0.0169448576171,324952.828223,4557207.93818,0.35718214813
324952.772582,4557207.86562,-0.0173392821776,324952.836608,4557207.93806,0.355782879427
324952.772582,4557207.86562,-0.0177626103582,324952.844504,4557207.93795,0.354429637901
324952.772582,4557207.86562,-0.0181589636298,324952.851941,4557207.93784,0.353173987218
324952.772582,4557207.86562,-0.0186052948643,324952.858945,4557207.93774,0.351931254866
324952.772582,4557207.86562,-0.0190018353894,324952.865541,4557207.93764,0.350798099859
324952.772582,4557207.86562,-0.019406138613,324952.871754,4557207.93754,0.349713002853
324952.772582,4557207.86562,-0.0198085401731,324952.877604,4557207.93744,0.348685707812
324953.108534,4557207.86868,-0.0202107315932,324952.903259,4557207.93713,0.344982623148
324953.108534,4557207.86868,-0.0153126779655,324952.927417,4557207.93684,0.341498208381
324953.108534,4557207.86868,-0.0157410432657,324952.950166,4557207.93657,0.338223142318
324953.108534,4557207.86868,-0.0161867867323,324952.971587,4557207.93631,0.335134146684
324953.108534,4557207.86868,-0.016627597109,324952.991759,4557207.93606,0.332239687616
324953.108534,4557207.86868,-0.0170660168826,324953.010754,4557207.93583,0.329529171634
324953.108534,4557207.86868,-0.0175225451113,324953.028642,4557207.93561,0.326963559196
324953.108534,4557207.86868,-0.0179924328379,324953.045484,4557207.9354,0.324537721929
324953.108534,4557207.86868,-0.0184394319433,324953.061346,4557207.9352,0.322280293223
324953.108534,4557207.86868,-0.0189074138452,324953.076283,4557207.93501,0.320138894985
324953.108534,4557207.86868,-0.0193666281215,324953.090348,4557207.93484,0.318125189363
324953.108534,4557207.86868,-0.01979789169,324953.103594,4557207.93466,0.316256667656
324953.108534,4557207.86868,-0.0202629732431,324953.116066,4557207.9345,0.314459220814
324953.108534,4557207.86868,-0.0207336515956,324953.127812,4557207.93435,0.312757549058
324953.108534,4557207.86868,-0.0211862932736,324953.138873,4557207.9342,0.311163400498
324953.108534,4557207.86868,-0.0215954921363,324953.149291,4557207.93405,0.309697695512
324953.108534,4557207.86868,-0.0220094513994,324953.159101,4557207.93392,0.308304292892
324953.108534,4557207.86868,-0.0224508578665,324953.16834,4557207.93378,0.306957712584
324953.108534,4557207.86868,-0.0228536776261,324953.17704,4557207.93366,0.305718178936
324953.108534,4557207.86868,-0.0232485661591,324953.185235,4557207.93354,0.30454631776
324953.108534,4557207.86868,-0.0236531315376,324953.192952,4557207.93342,0.30342232442
324953.108534,4557207.86868,-0.0240361149083,324953.200221,4557207.93331,0.302377726876
324953.108534,4557207.86868,-0.0244198556155,324953.207065,4557207.9332,0.301380283321
324953.108534,4557207.86868,-0.0247999594433,324953.213512,4557207.93309,0.300435876635
324953.108534,4557207.86868,-0.0251861157207,324953.219583,4557207.93299,0.299524586423
324953.452346,4557207.84933,-0.0255581114713,324953.245864,4557207.93133,0.296029546075
