longitude,latitude,altitude,yaw,state_x,state_y,state_yaw
-66.6392,-30.1374,0.519581,-0.113216,-66.3329,-30.3813,-0.442499
-66.6392,-30.1374,0.519581,-0.113263,-66.3141,-30.3842,-0.442163
-65.5713,-30.3262,0.529591,-0.113402,-66.2336,-30.3974,-0.440665
-65.5713,-30.3262,0.529591,-0.113446,-66.1577,-30.4098,-0.439262
-65.5713,-30.3262,0.529591,-0.113464,-66.0863,-30.4214,-0.437947
-65.5713,-30.3262,0.529591,-0.113495,-66.0191,-30.4324,-0.436716
-65.5713,-30.3262,0.529591,-0.113516,-65.9557,-30.4428,-0.435563
-65.5713,-30.3262,0.529591,-0.113565,-65.8961,-30.4525,-0.434483
-65.5713,-30.3262,0.529591,-0.113586,-65.8398,-30.4617,-0.433472
-65.5713,-30.3262,0.529591,-0.113625,-65.7869,-30.4704,-0.432525
-65.5713,-30.3262,0.529591,-0.113656,-65.7371,-30.4785,-0.431639
-65.5713,-30.3262,0.529591,-0.113676,-65.6902,-30.4862,-0.430809
-65.5713,-30.3262,0.529591,-0.113695,-65.646,-30.4934,-0.430032
-65.5713,-30.3262,0.529591,-0.113701,-65.6044,-30.5002,-0.429304
-65.5713,-30.3262,0.529591,-0.113694,-65.5652,-30.5066,-0.428623
-65.5713,-30.3262,0.529591,-0.113685,-65.5283,-30.5127,-0.427985
-65.5713,-30.3262,0.529591,-0.113664,-65.4936,-30.5184,-0.427387
-65.5713,-30.3262,0.529591,-0.113633,-65.4608,-30.5237,-0.426827
-65.5713,-30.3262,0.529591,-0.113604,-65.43,-30.5288,-0.426303
-65.5713,-30.3262,0.529591,-0.113615,-65.401,-30.5336,-0.425813
-65.5713,-30.3262,0.529591,-0.11359,-65.3736,-30.538,-0.425354
-65.5713,-30.3262,0.529591,-0.113568,-65.3479,-30.5423,-0.424923
-65.5713,-30.3262,0.529591,-0.113523,-65.3236,-30.5462,-0.42452
-65.5713,-30.3262,0.529591,-0.113468,-65.3008,-30.55,-0.424142
-65.5713,-30.3262,0.529591,-0.11344,-65.2793,-30.5535,-0.423788
-65.5713,-30.3262,0.529591,-0.113386,-65.2591,-30.5568,-0.423456
-65.5713,-30.3262,0.529591,-0.113326,-65.24,-30.56,-0.423145
-64.5035,-30.5039,0.537601,-0.113422,-65.1593,-30.5726,-0.42171
-64.5035,-30.5039,0.537601,-0.113378,-65.0833,-30.5846,-0.420366
-64.5035,-30.5039,0.537601,-0.113322,-65.0118,-30.5959,-0.419107
-64.5035,-30.5039,0.537601,-0.11329,-64.9444,-30.6065,-0.417928
-64.5035,-30.5039,0.537601,-0.113292,-64.8809,-30.6165,-0.416824
-64.5035,-30.5039,0.537601,-0.113299,-64.8211,-30.6259,-0.41579
-64.5035,-30.5039,0.537601,-0.113281,-64.7648,-30.6347,-0.414822
-64.5035,-30.5039,0.537601,-0.113249,-64.7118,-30.6431,-0.413915
-64.5035,-30.5039,0.537601,-0.113244,-64.6619,-30.6509,-0.413067
-64.5035,-30.5039,0.537601,-0.113187,-64.6149,-30.6583,-0.412271
-64.5035,-30.5039,0.537601,-0.113166,-64.5707,-30.6653,-0.411527
-64.5035,-30.5039,0.537601,-0.113125,-64.529,-30.6719,-0.41083
-64.5035,-30.5039,0.537601,-0.113093,-64.4897,-30.6781,-0.410178
-64.5035,-30.5039,0.537601,-0.113048,-64.4527,-30.6839,-0.409567
-64.5035,-30.5039,0.537601,-0.113019,-64.4179,-30.6894,-0.408995
-64.5035,-30.5039,0.537601,-0.112955,-64.3851,-30.6946,-0.408459
-64.5035,-30.5039,0.537601,-0.112913,-64.3542,-30.6994,-0.407958
-64.5035,-30.5039,0.537601,-0.112844,-64.3251,-30.704,-0.407488
-64.5035,-30.5039,0.537601,-0.112801,-64.2977,-30.7084,-0.407048
-64.5035,-30.5039,0.537601,-0.112736,-64.272,-30.7124,-0.406635
-64.5035,-30.5039,0.537601,-0.112716,-64.2477,-30.7163,-0.40625
-64.5035,-30.5039,0.537601,-0.112681,-64.2248,-30.7199,-0.405889
-64.5035,-30.5039,0.537601,-0.112646,-64.2033,-30.7233,-0.40555
-64.5035,-30.5039,0.537601,-0.112609,-64.183,-30.7265,-0.405233
-64.5035,-30.5039,0.537601,-0.112614,-64.1639,-30.7295,-0.404937
-63.4187,-30.6816,0.547611,-0.11272,-64.082,-30.7422,-0.403564
-63.4187,-30.6816,0.547611,-0.11273,-64.0049,-30.7541,-0.402278
-63.4187,-30.6816,0.547611,-0.112758,-63.9323,-30.7654,-0.401074
-63.4187,-30.6816,0.547611,-0.112751,-63.864,-30.7759,-0.399945
-63.4187,-30.6816,0.547611,-0.112762,-63.7996,-30.7859,-0.398888
-63.4187,-30.6816,0.547611,-0.112774,-63.7389,-30.7953,-0.397898
-63.4187,-30.6816,0.547611,-0.112788,-63.6819,-30.8041,-0.396971
-63.4187,-30.6816,0.547611,-0.11279,-63.6281,-30.8125,-0.396103
-63.4187,-30.6816,0.547611,-0.112818,-63.5774,-30.8203,-0.395291
-63.4187,-30.6816,0.547611,-0.112831,-63.5298,-30.8277,-0.39453
-63.4187,-30.6816,0.547611,-0.112826,-63.4849,-30.8347,-0.393817
-63.4187,-30.6816,0.547611,-0.112814,-63.4426,-30.8412,-0.39315
-63.4187,-30.6816,0.547611,-0.112829,-63.4027,-30.8474,-0.392526
-63.4187,-30.6816,0.547611,-0.112817,-63.3652,-30.8533,-0.391941
-63.4187,-30.6816,0.547611,-0.112831,-63.3299,-30.8587,-0.391394
-63.4187,-30.6816,0.547611,-0.112831,-63.2966,-30.8639,-0.390881
-63.4187,-30.6816,0.547611,-0.112829,-63.2653,-30.8688,-0.390401
-63.4187,-30.6816,0.547611,-0.112816,-63.2358,-30.8733,-0.389952
-63.4187,-30.6816,0.547611,-0.112808,-63.208,-30.8777,-0.389531
-63.4187,-30.6816,0.547611,-0.112795,-63.1818,-30.8817,-0.389137
-63.4187,-30.6816,0.547611,-0.112808,-63.1572,-30.8856,-0.388768
-63.4187,-30.6816,0.547611,-0.112815,-63.134,-30.8892,-0.388423
-63.4187,-30.6816,0.547611,-0.112797,-63.1121,-30.8926,-0.388099
-63.4187,-30.6816,0.547611,-0.112794,-63.0916,-30.8958,-0.387796
-63.4187,-30.6816,0.547611,-0.112782,-63.0722,-30.8988,-0.387511
-62.3254,-30.8704,0.561621,-0.112749,-62.9895,-30.9122,-0.38625
-62.3254,-30.8704,0.561621,-0.112796,-62.9116,-30.9248,-0.385067
-62.3254,-30.8704,0.561621,-0.112796,-62.8383,-30.9367,-0.38396
-62.3254,-30.8704,0.561621,-0.112808,-62.7693,-30.9479,-0.382923
-62.3254,-30.8704,0.561621,-0.112818,-62.7042,-30.9584,-0.381951
-62.3254,-30.8704,0.561621,-0.112816,-62.643,-30.9683,-0.381042
-62.3254,-30.8704,0.561621,-0.112818,-62.5853,-30.9777,-0.38019
-62.3254,-30.8704,0.561621,-0.112828,-62.531,-30.9865,-0.379392
-62.3254,-30.8704,0.561621,-0.112848,-62.4799,-30.9948,-0.378646
-62.3254,-30.8704,0.561621,-0.112882,-62.4317,-31.0026,-0.377948
-62.3254,-30.8704,0.561621,-0.112901,-62.3864,-31.01,-0.377294
-62.3254,-30.8704,0.561621,-0.112926,-62.3436,-31.0169,-0.376681
-62.3254,-30.8704,0.561621,-0.112955,-62.3034,-31.0234,-0.376108
-62.3254,-30.8704,0.561621,-0.112983,-62.2655,-31.0296,-0.375572
-62.3254,-30.8704,0.561621,-0.113017,-62.2298,-31.0354,-0.37507
-62.3254,-30.8704,0.561621,-0.113029,-62.1962,-31.0408,-0.3746
-62.3254,-30.8704,0.561621,-0.11308,-62.1646,-31.046,-0.37416
-62.3254,-30.8704,0.561621,-0.113118,-62.1348,-31.0508,-0.373749
-62.3254,-30.8704,0.561621,-0.113158,-62.1067,-31.0554,-0.373363
-62.3254,-30.8704,0.561621,-0.113187,-62.0803,-31.0597,-0.373002
-62.3254,-30.8704,0.561621,-0.113205,-62.0554,-31.0637,-0.372664
-62.3254,-30.8704,0.561621,-0.113215,-62.032,-31.0675,-0.372348
-62.3254,-30.8704,0.561621,-0.113259,-62.0099,-31.0711,-0.372051
-62.3254,-30.8704,0.561621,-0.113288,-61.9891,-31.0745,-0.371774
-62.3254,-30.8704,0.561621,-0.113323,-61.9695,-31.0777,-0.371514
-61.2321,-31.0481,0.568631,-0.113454,-61.8871,-31.0905,-0.370301
-61.2321,-31.0481,0.568631,-0.11347,-61.8095,-31.1025,-0.369165
-61.2321,-31.0481,0.568631,-0.11346,-61.7364,-31.1138,-0.368101
-61.2321,-31.0481,0.568631,-0.113435,-61.6676,-31.1244,-0.367104
-61.2321,-31.0481,0.568631,-0.113416,-61.6028,-31.1344,-0.366171
-61.2321,-31.0481,0.568631,-0.113405,-61.5417,-31.1439,-0.365298
-61.2321,-31.0481,0.568631,-0.113388,-61.4842,-31.1528,-0.364481
-61.2321,-31.0481,0.568631,-0.113374,-61.4301,-31.1612,-0.363716
-61.2321,-31.0481,0.568631,-0.113355,-61.3791,-31.169,-0.363
-61.2321,-31.0481,0.568631,-0.113334,-61.3311,-31.1765,-0.36233
-61.2321,-31.0481,0.568631,-0.113317,-61.2858,-31.1835,-0.361703
-61.2321,-31.0481,0.568631,-0.113288,-61.2433,-31.1901,-0.361116
-61.2321,-31.0481,0.568631,-0.113256,-61.2032,-31.1963,-0.360567
-61.2321,-31.0481,0.568631,-0.113229,-61.1654,-31.2022,-0.360053
-61.2321,-31.0481,0.568631,-0.113211,-61.1298,-31.2077,-0.359572
-61.2321,-31.0481,0.568631,-0.113171,-61.0963,-31.2129,-0.359121
-61.2321,-31.0481,0.568631,-0.113137,-61.0648,-31.2178,-0.3587
-61.2321,-31.0481,0.568631,-0.113069,-61.0351,-31.2224,-0.358304
-61.2321,-31.0481,0.568631,-0.113032,-61.0071,-31.2267,-0.357935
-61.2321,-31.0481,0.568631,-0.113012,-60.9808,-31.2308,-0.357589
-61.2321,-31.0481,0.568631,-0.112974,-60.956,-31.2347,-0.357265
-61.2321,-31.0481,0.568631,-0.11297,-60.9326,-31.2383,-0.356962
-61.2321,-31.0481,0.568631,-0.112944,-60.9106,-31.2418,-0.356678
-61.2321,-31.0481,0.568631,-0.112936,-60.8898,-31.245,-0.356413
-61.2321,-31.0481,0.568631,-0.112943,-60.8703,-31.248,-0.356164
-60.1134,-31.2257,0.57864,-0.112938,-60.786,-31.2608,-0.354995
-60.1134,-31.2257,0.57864,-0.112912,-60.7067,-31.2728,-0.3539
-60.1134,-31.2257,0.57864,-0.112888,-60.6319,-31.2842,-0.352874
-60.1134,-31.2257,0.57864,-0.112862,-60.5615,-31.2949,-0.351912
-60.1134,-31.2257,0.57864,-0.11283,-60.4952,-31.3049,-0.351012
-60.1134,-31.2257,0.57864,-0.112823,-60.4328,-31.3144,-0.350169
-60.1134,-31.2257,0.57864,-0.112805,-60.374,-31.3233,-0.34938
-60.1134,-31.2257,0.57864,-0.112787,-60.3185,-31.3318,-0.348641
-60.1134,-31.2257,0.57864,-0.11279,-60.2664,-31.3397,-0.34795
-60.1134,-31.2257,0.57864,-0.112771,-60.2173,-31.3471,-0.347302
-60.1134,-31.2257,0.57864,-0.112747,-60.171,-31.3542,-0.346696
-60.1134,-31.2257,0.57864,-0.112719,-60.1275,-31.3608,-0.346129
-60.1134,-31.2257,0.57864,-0.112684,-60.0865,-31.367,-0.345598
-60.1134,-31.2257,0.57864,-0.112653,-60.0478,-31.3729,-0.3451
-60.1134,-31.2257,0.57864,-0.112649,-60.0114,-31.3784,-0.344635
-60.1134,-31.2257,0.57864,-0.112642,-59.9772,-31.3836,-0.3442
-60.1134,-31.2257,0.57864,-0.112658,-59.9449,-31.3885,-0.343793
-60.1134,-31.2257,0.57864,-0.112678,-59.9145,-31.3932,-0.343412
-60.1134,-31.2257,0.57864,-0.112686,-59.8859,-31.3975,-0.343055
-60.1134,-31.2257,0.57864,-0.112703,-59.8589,-31.4016,-0.342721
-60.1134,-31.2257,0.57864,-0.112726,-59.8336,-31.4055,-0.342409
-60.1134,-31.2257,0.57864,-0.112735,-59.8097,-31.4091,-0.342116
-60.1134,-31.2257,0.57864,-0.11275,-59.7871,-31.4126,-0.341842
-60.1134,-31.2257,0.57864,-0.11275,-59.7659,-31.4158,-0.341585
-60.1134,-31.2257,0.57864,-0.112745,-59.746,-31.4188,-0.341345
-58.9947,-31.4145,0.59465,-0.112762,-59.6615,-31.4323,-0.340289
-58.9947,-31.4145,0.59465,-0.112833,-59.5819,-31.4449,-0.339302
-58.9947,-31.4145,0.59465,-0.11286,-59.507,-31.4568,-0.338376
-58.9947,-31.4145,0.59465,-0.112873,-59.4364,-31.4681,-0.33751
-58.9947,-31.4145,0.59465,-0.112877,-59.3699,-31.4786,-0.336699
-58.9947,-31.4145,0.59465,-0.112886,-59.3073,-31.4886,-0.335939
-58.9947,-31.4145,0.59465,-0.112927,-59.2484,-31.498,-0.335229
-58.9947,-31.4145,0.59465,-0.112918,-59.1929,-31.5068,-0.334564
-58.9947,-31.4145,0.59465,-0.112924,-59.1406,-31.5151,-0.333941
-58.9947,-31.4145,0.59465,-0.112912,-59.0913,-31.5229,-0.333359
-58.9947,-31.4145,0.59465,-0.112906,-59.0449,-31.5303,-0.332813
-58.9947,-31.4145,0.59465,-0.112905,-59.0013,-31.5373,-0.332303
-58.9947,-31.4145,0.59465,-0.11292,-58.9602,-31.5438,-0.331826
-58.9947,-31.4145,0.59465,-0.112919,-58.9214,-31.55,-0.331379
-58.9947,-31.4145,0.59465,-0.11292,-58.885,-31.5558,-0.330961
-58.9947,-31.4145,0.59465,-0.1129,-58.8506,-31.5613,-0.33057
-58.9947,-31.4145,0.59465,-0.112865,-58.8183,-31.5664,-0.330203
-58.9947,-31.4145,0.59465,-0.11288,-58.7878,-31.5713,-0.329861
-58.9947,-31.4145,0.59465,-0.112884,-58.7591,-31.5759,-0.32954
-58.9947,-31.4145,0.59465,-0.112894,-58.7321,-31.5802,-0.32924
-58.9947,-31.4145,0.59465,-0.112888,-58.7066,-31.5843,-0.328959
-58.9947,-31.4145,0.59465,-0.112895,-58.6827,-31.5881,-0.328696
-58.9947,-31.4145,0.59465,-0.112906,-58.6601,-31.5917,-0.32845
-58.9947,-31.4145,0.59465,-0.112936,-58.6389,-31.5951,-0.32822
-58.9947,-31.4145,0.59465,-0.112962,-58.6189,-31.5983,-0.328005
-57.8591,-31.6144,0.609659,-0.113051,-58.5332,-31.6126,-0.327054
-57.8591,-31.6144,0.609659,-0.113059,-58.4526,-31.626,-0.326164
-57.8591,-31.6144,0.609659,-0.113101,-58.3767,-31.6387,-0.32533
-57.8591,-31.6144,0.609659,-0.113157,-58.3053,-31.6506,-0.324551
-57.8591,-31.6144,0.609659,-0.113191,-58.2379,-31.6619,-0.32382
-57.8591,-31.6144,0.609659,-0.11322,-58.1745,-31.6725,-0.323137
-57.8591,-31.6144,0.609659,-0.113242,-58.1148,-31.6824,-0.322497
-57.8591,-31.6144,0.609659,-0.113254,-58.0586,-31.6918,-0.321898
-57.8591,-31.6144,0.609659,-0.113306,-58.0056,-31.7007,-0.321338
-57.8591,-31.6144,0.609659,-0.113356,-57.9557,-31.709,-0.320815
-57.8591,-31.6144,0.609659,-0.113377,-57.9088,-31.7169,-0.320325
-57.8591,-31.6144,0.609659,-0.113392,-57.8646,-31.7243,-0.319866
-57.8591,-31.6144,0.609659,-0.113388,-57.8229,-31.7313,-0.319436
-57.8591,-31.6144,0.609659,-0.113397,-57.7837,-31.7378,-0.319034
-57.8591,-31.6144,0.609659,-0.113417,-57.7467,-31.744,-0.318658
-57.8591,-31.6144,0.609659,-0.113412,-57.7119,-31.7498,-0.318306
-57.8591,-31.6144,0.609659,-0.113438,-57.6792,-31.7553,-0.317977
-57.8591,-31.6144,0.609659,-0.113438,-57.6483,-31.7605,-0.317669
-57.8591,-31.6144,0.609659,-0.113433,-57.6192,-31.7653,-0.317381
-57.8591,-31.6144,0.609659,-0.11341,-57.5919,-31.7699,-0.31711
-57.8591,-31.6144,0.609659,-0.113373,-57.5661,-31.7742,-0.316857
-57.8591,-31.6144,0.609659,-0.113332,-57.5418,-31.7783,-0.31662
-57.8591,-31.6144,0.609659,-0.113285,-57.519,-31.7821,-0.316398
-57.8591,-31.6144,0.609659,-0.113259,-57.4975,-31.7857,-0.31619
-57.8591,-31.6144,0.609659,-0.113228,-57.4772,-31.7891,-0.315995
-56.7234,-31.8032,0.607669,-0.113185,-57.3916,-31.8029,-0.315078
-56.7234,-31.8032,0.607669,-0.113226,-57.3111,-31.8158,-0.31422
-56.7234,-31.8032,0.607669,-0.113195,-57.2352,-31.828,-0.313416
-56.7234,-31.8032,0.607669,-0.113159,-57.1638,-31.8395,-0.312663
-56.7234,-31.8032,0.607669,-0.113108,-57.0965,-31.8503,-0.311959
-56.7234,-31.8032,0.607669,-0.113103,-57.0332,-31.8605,-0.311301
-56.7234,-31.8032,0.607669,-0.113078,-56.9735,-31.8701,-0.310684
-56.7234,-31.8032,0.607669,-0.113061,-56.9173,-31.8791,-0.310108
-56.7234,-31.8032,0.607669,-0.113031,-56.8644,-31.8876,-0.309568
-56.7234,-31.8032,0.607669,-0.113035,-56.8145,-31.8956,-0.309064
-56.7234,-31.8032,0.607669,-0.113022,-56.7676,-31.9032,-0.308592
-56.7234,-31.8032,0.607669,-0.11301,-56.7234,-31.9103,-0.30815
-56.7234,-31.8032,0.607669,-0.113019,-56.6817,-31.917,-0.307737
-56.7234,-31.8032,0.607669,-0.113029,-56.6425,-31.9233,-0.307351
-56.7234,-31.8032,0.607669,-0.113051,-56.6056,-31.9292,-0.30699
-56.7234,-31.8032,0.607669,-0.113065,-56.5709,-31.9348,-0.306652
-56.7234,-31.8032,0.607669,-0.113093,-56.5381,-31.9401,-0.306336
-56.7234,-31.8032,0.607669,-0.113087,-56.5073,-31.9451,-0.30604
-56.7234,-31.8032,0.607669,-0.113084,-56.4783,-31.9498,-0.305763
-56.7234,-31.8032,0.607669,-0.113086,-56.4509,-31.9542,-0.305504
-56.7234,-31.8032,0.607669,-0.113094,-56.4251,-31.9583,-0.305261
-56.7234,-31.8032,0.607669,-0.1131,-56.4009,-31.9622,-0.305034
-56.7234,-31.8032,0.607669,-0.113076,-56.378,-31.9659,-0.304821
-56.7234,-31.8032,0.607669,-0.113083,-56.3565,-31.9694,-0.304622
-56.7234,-31.8032,0.607669,-0.113083,-56.3363,-31.9727,-0.304436
-55.5878,-31.992,0.609678,-0.113072,-56.2508,-31.9863,-0.303583
-55.5878,-31.992,0.609678,-0.11315,-56.1703,-31.9991,-0.302785
-55.5878,-31.992,0.609678,-0.113123,-56.0944,-32.0112,-0.302037
-55.5878,-31.992,0.609678,-0.113124,-56.023,-32.0226,-0.301338
-55.5878,-31.992,0.609678,-0.113124,-55.9557,-32.0334,-0.300684
-55.5878,-31.992,0.609678,-0.113121,-55.8924,-32.0435,-0.300072
-55.5878,-31.992,0.609678,-0.113107,-55.8328,-32.053,-0.2995
-55.5878,-31.992,0.609678,-0.113113,-55.7766,-32.062,-0.298964
-55.5878,-31.992,0.609678,-0.113061,-55.7237,-32.0705,-0.298462
-55.5878,-31.992,0.609678,-0.113058,-55.6739,-32.0784,-0.297993
-55.5878,-31.992,0.609678,-0.113053,-55.627,-32.0859,-0.297555
-55.5878,-31.992,0.609678,-0.113039,-55.5828,-32.093,-0.297144
-55.5878,-31.992,0.609678,-0.113005,-55.5412,-32.0996,-0.29676
-55.5878,-31.992,0.609678,-0.112979,-55.502,-32.1059,-0.296401
-55.5878,-31.992,0.609678,-0.112943,-55.4651,-32.1118,-0.296064
-55.5878,-31.992,0.609678,-0.1129,-55.4304,-32.1174,-0.295749
-55.5878,-31.992,0.609678,-0.112843,-55.3976,-32.1226,-0.295454
-55.5878,-31.992,0.609678,-0.112785,-55.3668,-32.1276,-0.295178
-55.5878,-31.992,0.609678,-0.11273,-55.3378,-32.1322,-0.29492
-55.5878,-31.992,0.609678,-0.112674,-55.3104,-32.1366,-0.294678
-55.5878,-31.992,0.609678,-0.112636,-55.2847,-32.1407,-0.294452
-55.5878,-31.992,0.609678,-0.112577,-55.2604,-32.1446,-0.29424
-55.5878,-31.992,0.609678,-0.112542,-55.2376,-32.1483,-0.294042
-55.5878,-31.992,0.609678,-0.112471,-55.2161,-32.1517,-0.293856
-55.5878,-31.992,0.609678,-0.112452,-55.1959,-32.1549,-0.293682
-54.4352,-32.1808,0.613687,-0.112407,-55.1093,-32.1686,-0.292875
-54.4352,-32.1808,0.613687,-0.112413,-55.0277,-32.1815,-0.292119
-54.4352,-32.1808,0.613687,-0.112376,-54.9509,-32.1936,-0.291411
-54.4352,-32.1808,0.613687,-0.11236,-54.8786,-32.2051,-0.290749
-54.4352,-32.1808,0.613687,-0.112335,-54.8104,-32.2159,-0.290129
-54.4352,-32.1808,0.613687,-0.112318,-54.7462,-32.226,-0.289549
-54.4352,-32.1808,0.613687,-0.11229,-54.6858,-32.2356,-0.289006
-54.4352,-32.1808,0.613687,-0.112288,-54.6289,-32.2446,-0.288499
-54.4352,-32.1808,0.613687,-0.112288,-54.5753,-32.253,-0.288024
-54.4352,-32.1808,0.613687,-0.112294,-54.5249,-32.261,-0.28758
-54.4352,-32.1808,0.613687,-0.112294,-54.4774,-32.2685,-0.287165
-54.4352,-32.1808,0.613687,-0.112302,-54.4326,-32.2756,-0.286776
-54.4352,-32.1808,0.613687,-0.112317,-54.3905,-32.2823,-0.286413
-54.4352,-32.1808,0.613687,-0.112319,-54.3508,-32.2886,-0.286073
-54.4352,-32.1808,0.613687,-0.112353,-54.3134,-32.2945,-0.285755
-54.4352,-32.1808,0.613687,-0.112359,-54.2782,-32.3001,-0.285457
-54.4352,-32.1808,0.613687,-0.112353,-54.245,-32.3053,-0.285178
-54.4352,-32.1808,0.613687,-0.112349,-54.2138,-32.3103,-0.284918
-54.4352,-32.1808,0.613687,-0.112351,-54.1844,-32.3149,-0.284674
-54.4352,-32.1808,0.613687,-0.112374,-54.1567,-32.3193,-0.284446
-54.4352,-32.1808,0.613687,-0.112407,-54.1306,-32.3235,-0.284233
-54.4352,-32.1808,0.613687,-0.112455,-54.106,-32.3274,-0.284033
-54.4352,-32.1808,0.613687,-0.112481,-54.0829,-32.331,-0.283847
-54.4352,-32.1808,0.613687,-0.112519,-54.0611,-32.3345,-0.283672
-54.4352,-32.1808,0.613687,-0.112546,-54.0406,-32.3377,-0.283508
-53.2741,-32.3807,0.621695,-0.112593,-53.9531,-32.3522,-0.282794
-53.2741,-32.3807,0.621695,-0.112607,-53.8708,-32.3658,-0.282124
-53.2741,-32.3807,0.621695,-0.112638,-53.7932,-32.3786,-0.281498
-53.2741,-32.3807,0.621695,-0.112658,-53.7202,-32.3906,-0.280911
-53.2741,-32.3807,0.621695,-0.112715,-53.6514,-32.402,-0.280363
-53.2741,-32.3807,0.621695,-0.112735,-53.5866,-32.4126,-0.279849
-53.2741,-32.3807,0.621695,-0.112773,-53.5256,-32.4227,-0.279369
-53.2741,-32.3807,0.621695,-0.112786,-53.4682,-32.4322,-0.278919
-53.2741,-32.3807,0.621695,-0.112794,-53.4141,-32.4411,-0.278498
-53.2741,-32.3807,0.621695,-0.112816,-53.3631,-32.4495,-0.278104
-53.2741,-32.3807,0.621695,-0.112808,-53.3151,-32.4575,-0.277736
-53.2741,-32.3807,0.621695,-0.11282,-53.2699,-32.4649,-0.277391
-53.2741,-32.3807,0.621695,-0.112811,-53.2274,-32.472,-0.277069
-53.2741,-32.3807,0.621695,-0.112817,-53.1873,-32.4786,-0.276767
-53.2741,-32.3807,0.621695,-0.11283,-53.1496,-32.4848,-0.276485
-53.2741,-32.3807,0.621695,-0.112844,-53.114,-32.4907,-0.276222
-53.2741,-32.3807,0.621695,-0.112845,-53.0805,-32.4962,-0.275975
-53.2741,-32.3807,0.621695,-0.112835,-53.049,-32.5015,-0.275743
-53.2741,-32.3807,0.621695,-0.112814,-53.0193,-32.5064,-0.275527
-53.2741,-32.3807,0.621695,-0.112831,-52.9913,-32.511,-0.275325
-53.2741,-32.3807,0.621695,-0.112844,-52.965,-32.5153,-0.275135
-53.2741,-32.3807,0.621695,-0.112849,-52.9402,-32.5195,-0.274958
-53.2741,-32.3807,0.621695,-0.112843,-52.9168,-32.5233,-0.274792
-53.2741,-32.3807,0.621695,-0.11285,-52.8948,-32.527,-0.274637
-53.2741,-32.3807,0.621695,-0.112851,-52.8743,-32.5303,-0.274492
-52.1215,-32.5695,0.619704,-0.112857,-52.7876,-32.5441,-0.273805
-52.1215,-32.5695,0.619704,-0.112759,-52.7061,-32.5571,-0.273162
-52.1215,-32.5695,0.619704,-0.112752,-52.6293,-32.5694,-0.27256
-52.1215,-32.5695,0.619704,-0.112744,-52.5569,-32.5809,-0.271997
-52.1215,-32.5695,0.619704,-0.112731,-52.4888,-32.5918,-0.27147
-52.1215,-32.5695,0.619704,-0.112743,-52.4246,-32.602,-0.270978
-52.1215,-32.5695,0.619704,-0.112711,-52.3642,-32.6116,-0.270517
-52.1215,-32.5695,0.619704,-0.112709,-52.3073,-32.6207,-0.270086
-52.1215,-32.5695,0.619704,-0.112704,-52.2537,-32.6293,-0.269683
-52.1215,-32.5695,0.619704,-0.112691,-52.2032,-32.6373,-0.269306
-52.1215,-32.5695,0.619704,-0.112684,-52.1557,-32.6449,-0.268953
-52.1215,-32.5695,0.619704,-0.112692,-52.1109,-32.652,-0.268624
-52.1215,-32.5695,0.619704,-0.112676,-52.0687,-32.6588,-0.268315
-52.1215,-32.5695,0.619704,-0.112679,-52.029,-32.6651,-0.268027
-52.1215,-32.5695,0.619704,-0.11267,-51.9916,-32.6711,-0.267757
-52.1215,-32.5695,0.619704,-0.112636,-51.9564,-32.6767,-0.267504
-52.1215,-32.5695,0.619704,-0.112643,-51.9232,-32.682,-0.267268
-52.1215,-32.5695,0.619704,-0.112619,-51.892,-32.687,-0.267046
-52.1215,-32.5695,0.619704,-0.112581,-51.8626,-32.6917,-0.266839
-52.1215,-32.5695,0.619704,-0.112575,-51.8349,-32.6961,-0.266645
-52.1215,-32.5695,0.619704,-0.112529,-51.8088,-32.7003,-0.266464
-52.1215,-32.5695,0.619704,-0.112504,-51.7843,-32.7042,-0.266294
-52.1215,-32.5695,0.619704,-0.11246,-51.7611,-32.7079,-0.266134
-52.1215,-32.5695,0.619704,-0.11243,-51.7393,-32.7114,-0.265985
-52.1215,-32.5695,0.619704,-0.112405,-51.7188,-32.7147,-0.265846
-50.9773,-32.7693,0.614712,-0.112388,-51.633,-32.729,-0.265262
-50.9773,-32.7693,0.614712,-0.112303,-51.5522,-32.7425,-0.264716
-50.9773,-32.7693,0.614712,-0.112251,-51.4762,-32.7552,-0.264205
-50.9773,-32.7693,0.614712,-0.112211,-51.4045,-32.7672,-0.263727
-50.9773,-32.7693,0.614712,-0.112203,-51.3371,-32.7785,-0.26328
-50.9773,-32.7693,0.614712,-0.112155,-51.2735,-32.7891,-0.262862
-50.9773,-32.7693,0.614712,-0.112131,-51.2137,-32.7991,-0.262471
-50.9773,-32.7693,0.614712,-0.112097,-51.1573,-32.8086,-0.262106
-50.9773,-32.7693,0.614712,-0.11206,-51.1043,-32.8174,-0.261764
-50.9773,-32.7693,0.614712,-0.112013,-51.0543,-32.8258,-0.261444
-50.9773,-32.7693,0.614712,-0.111974,-51.0072,-32.8337,-0.261145
-50.9773,-32.7693,0.614712,-0.111946,-50.9629,-32.8411,-0.260865
-50.9773,-32.7693,0.614712,-0.111942,-50.9211,-32.8481,-0.260604
-50.9773,-32.7693,0.614712,-0.11191,-50.8818,-32.8547,-0.260359
-50.9773,-32.7693,0.614712,-0.111869,-50.8447,-32.8609,-0.26013
-50.9773,-32.7693,0.614712,-0.111856,-50.8099,-32.8667,-0.259917
